Date,A_0,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,close,high,low,volume,vwap,returns,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9
,,,,,,,,,,,,,,,,,6.007248e-05,0.092046335,5.914298e-19,0.091781974,5.2007457e-12,0.09084774,0.0010283005,1.1780073e-12,0.19494538,0.5292902
,,,,,,,,,,,,,,,,,6.007248e-05,0.092046335,5.914298e-19,0.091781974,5.2007457e-12,0.09084774,0.0010283005,1.1780073e-12,0.19494538,0.5292902
,,,,,,,,,,,,,,,,,6.007248e-05,0.092046335,5.914298e-19,0.091781974,5.2007457e-12,0.09084774,0.0010283005,1.1780073e-12,0.19494538,0.5292902
,,,,,,,,,,,,,,,,,6.007248e-05,0.092046335,5.914298e-19,0.091781974,5.2007457e-12,0.09084774,0.0010283005,1.1780073e-12,0.19494538,0.5292902
,,,,,,,,,,,,,,,,,6.007248e-05,0.092046335,5.914298e-19,0.091781974,5.2007457e-12,0.09084774,0.0010283005,1.1780073e-12,0.19494538,0.5292902
,,,,,,,,,,,,,,,,,0.018246403,0.021322606,1.76361e-18,0.02131854,1.5130411e-05,0.044606574,0.0001430537,4.132798e-13,0.37076077,0.523587
,,,,,,,,,,,,,,,,,0.018246403,0.021322606,1.76361e-18,0.02131854,1.5130411e-05,0.044606574,0.0001430537,4.132798e-13,0.37076077,0.523587
,,,,,,,,,,,,,,,,,0.018246403,0.021322606,1.76361e-18,0.02131854,1.5130411e-05,0.044606574,0.0001430537,4.132798e-13,0.37076077,0.523587
,,,,,,,,,,,,,,,,,0.018246403,0.021322606,1.76361e-18,0.02131854,1.5130411e-05,0.044606574,0.0001430537,4.132798e-13,0.37076077,0.523587
,,,,,,,,,,,,,,,,,0.018246403,0.021322606,1.76361e-18,0.02131854,1.5130411e-05,0.044606574,0.0001430537,4.132798e-13,0.37076077,0.523587
,,,,,,,,,,,,,,,,,0.018246403,0.021322606,1.76361e-18,0.02131854,1.5130411e-05,0.044606574,0.0001430537,4.132798e-13,0.37076077,0.523587
,,,,,,,,,,,,,,,,,0.3293581,0.013320317,2.9950494e-20,0.01334371,0.17091307,0.0013089556,4.778374e-06,4.805649e-13,0.11278493,0.35896614
,,,,,,,,,,,,,,,,,0.3293581,0.013320317,2.9950494e-20,0.01334371,0.17091307,0.0013089556,4.778374e-06,4.805649e-13,0.11278493,0.35896614
,,,,,,,,,,,,,,,,,0.3293581,0.013320317,2.9950494e-20,0.01334371,0.17091307,0.0013089556,4.778374e-06,4.805649e-13,0.11278493,0.35896614
,,,,,,,,,,,,,,,,,0.3293581,0.013320317,2.9950494e-20,0.01334371,0.17091307,0.0013089556,4.778374e-06,4.805649e-13,0.11278493,0.35896614
,,,,,,,,,,,,,,,,,0.3293581,0.013320317,2.9950494e-20,0.01334371,0.17091307,0.0013089556,4.778374e-06,4.805649e-13,0.11278493,0.35896614
,,,,,,,,,,,,,,,,,0.3293581,0.013320317,2.9950494e-20,0.01334371,0.17091307,0.0013089556,4.778374e-06,4.805649e-13,0.11278493,0.35896614
,,,,,,,,,,,,,,,,,0.0993331,0.109409474,6.758064e-22,0.10921432,0.0038887365,0.106905185,6.8011985e-08,2.9787272e-14,0.13880017,0.43244892
,,,,,,,,,,,,,,,,,0.0993331,0.109409474,6.758064e-22,0.10921432,0.0038887365,0.106905185,6.8011985e-08,2.9787272e-14,0.13880017,0.43244892
,,,,,,,,,,,,,,,,,0.0993331,0.109409474,6.758064e-22,0.10921432,0.0038887365,0.106905185,6.8011985e-08,2.9787272e-14,0.13880017,0.43244892
,,,,,,,,,,,,,,,,,0.0993331,0.109409474,6.758064e-22,0.10921432,0.0038887365,0.106905185,6.8011985e-08,2.9787272e-14,0.13880017,0.43244892
